class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
up,0.529678821563721,0.108959101140499,-0.312489897012711,0.999986529350281,0.534330427646637,0.101452119648457,-0.294579535722733,0.999960243701935,0.537457406520844,0.102816604077816,-0.294594675302506,0.999952256679535,0.540296614170075,0.104344114661217,-0.294620394706726,0.999955475330353,0.52508682012558,0.100353479385376,-0.296851962804794,0.999965846538544,0.521482944488525,0.10120215266943,-0.296894729137421,0.999960422515869,0.517996966838837,0.102326571941376,-0.296905398368835,0.99996429681778,0.54396665096283,0.119625955820084,-0.182335779070854,0.999884903430939,0.511395812034607,0.117210008203983,-0.193298205733299,0.999918460845947,0.535405278205872,0.128404468297958,-0.270259201526642,0.999970734119415,0.522966742515564,0.127613544464111,-0.273548096418381,0.999974668025971,0.571037113666534,0.230126962065697,-0.101340837776661,0.99984610080719,0.480741918087006,0.218538761138916,-0.117795087397099,0.999923288822174,0.583702027797699,0.342894017696381,-0.0439727641642094,0.956693947315216,0.465823441743851,0.337331086397171,-0.0718167349696159,0.951664686203003,0.58122044801712,0.437605202198029,-0.133026286959648,0.870686531066895,0.465249210596085,0.433568060398102,-0.145182862877846,0.87411230802536,0.581674337387085,0.474014431238174,-0.156398013234139,0.789385378360748,0.463479459285736,0.467647761106491,-0.171765103936195,0.809937357902527,0.574284315109253,0.467781484127045,-0.189127892255783,0.799758791923523,0.470669358968735,0.464513599872589,-0.201989561319351,0.819125354290009,0.572283089160919,0.457452893257141,-0.147786468267441,0.77499121427536,0.473429501056671,0.454851239919663,-0.158740103244782,0.800257742404938,0.551548004150391,0.455472588539124,0.00318943173624575,0.999688744544983,0.49548950791359,0.449545562267303,-0.00319349765777588,0.999835908412933,0.556089997291565,0.628242313861847,-0.036442868411541,0.971290826797485,0.488498836755753,0.628738045692444,-0.0416147001087666,0.983088135719299,0.567293763160706,0.809763133525848,0.0557431429624558,0.954116702079773,0.481311321258545,0.814320147037506,0.07206179946661,0.981450140476227,0.559374034404755,0.843660712242127,0.0587276145815849,0.880335032939911,0.487588405609131,0.842762768268585,0.0719866827130318,0.877990782260895,0.60274875164032,0.856904685497284,-0.0742930024862289,0.951308965682983,0.465710312128067,0.856747806072235,-0.059982281178236,0.972012937068939
up,0.528785526752472,0.108851797878742,-0.279613107442856,0.999987125396729,0.533750593662262,0.10111216455698,-0.262654453516006,0.999961137771606,0.536746680736542,0.102602407336235,-0.262674480676651,0.99995344877243,0.539689481258392,0.104080691933632,-0.262698799371719,0.999956011772156,0.524275481700897,0.0997048392891884,-0.262852013111115,0.999967515468597,0.520868182182312,0.100411161780357,-0.262889832258225,0.999962151050568,0.517595589160919,0.101397335529327,-0.262892812490463,0.999965667724609,0.543777108192444,0.119035609066486,-0.153202250599861,0.99988979101181,0.511343657970429,0.115915432572365,-0.155315890908241,0.999923288822174,0.534996569156647,0.128422692418098,-0.238181725144386,0.999969959259033,0.521842658519745,0.127944529056549,-0.238915309309959,0.999974131584168,0.5711310505867,0.228089720010757,-0.081639938056469,0.999846756458283,0.480649292469025,0.215623006224632,-0.0791922733187676,0.999933183193207,0.583647668361664,0.339383184909821,-0.0441320203244686,0.956323325634003,0.464152544736862,0.333693891763687,-0.0363383665680885,0.955286085605621,0.581427752971649,0.432931572198868,-0.141288757324219,0.868285715579987,0.464891701936722,0.431862980127335,-0.118491649627686,0.884128570556641,0.582026481628418,0.470027297735214,-0.169150128960609,0.783347189426422,0.462371468544006,0.467685520648956,-0.146495282649994,0.819522440433502,0.574597358703613,0.463917583227158,-0.203009232878685,0.794231712818146,0.469404637813568,0.465008586645126,-0.177904278039932,0.828949332237244,0.572425544261932,0.452802270650864,-0.156816512346268,0.766887664794922,0.472320675849915,0.455425590276718,-0.132860153913498,0.809492826461792,0.551276981830597,0.45582503080368,0.00121727318037301,0.9996497631073,0.494693964719772,0.45001494884491,-0.00121461285743862,0.999828279018402,0.555066406726837,0.628774642944336,-0.0393503643572331,0.972219288349152,0.488376349210739,0.629678010940552,-0.0340076945722103,0.984552264213562,0.566873967647553,0.809364676475525,0.0523625575006008,0.961682677268982,0.481873989105225,0.812682926654816,0.071137823164463,0.984031975269318,0.558947622776032,0.844371497631073,0.0533327348530293,0.884022772312164,0.488760828971863,0.843402564525604,0.0720339566469193,0.88345867395401,0.601863205432892,0.856606245040894,-0.0776110962033272,0.958199262619019,0.465635120868683,0.856971740722656,-0.056599210947752,0.974710285663605
up,0.527847826480866,0.109283789992332,-0.301053375005722,0.999987781047821,0.533206582069397,0.100994639098644,-0.284542202949524,0.999962329864502,0.536168932914734,0.102534525096416,-0.284557789564133,0.99995481967926,0.539214730262756,0.104026541113853,-0.284568935632706,0.999956905841827,0.523382365703583,0.0993559807538986,-0.284732788801193,0.999969184398651,0.520067155361176,0.0999749824404717,-0.284777104854584,0.999963939189911,0.516824543476105,0.100888557732105,-0.284792274236679,0.999967217445374,0.543745875358582,0.118916168808937,-0.172705113887787,0.999893724918366,0.51099705696106,0.115201607346535,-0.174404725432396,0.999927699565888,0.534409642219544,0.128884017467499,-0.258407384157181,0.999969482421875,0.520641267299652,0.128392234444618,-0.259024679660797,0.999973952770233,0.571497201919556,0.227827817201614,-0.0937302932143211,0.999840497970581,0.480489820241928,0.213398948311806,-0.0887600108981133,0.999941110610962,0.583080589771271,0.338338106870651,-0.0526601150631905,0.954272747039795,0.463510900735855,0.330538690090179,-0.0408798567950726,0.958463966846466,0.581280767917633,0.432635992765427,-0.148539796471596,0.859834730625153,0.464317589998245,0.430675715208054,-0.124245122075081,0.890975773334503,0.58180445432663,0.46917587518692,-0.17608068883419,0.770194888114929,0.461748540401459,0.466867357492447,-0.151602566242218,0.825572550296783,0.574533760547638,0.462948352098465,-0.20980367064476,0.781562149524689,0.468383938074112,0.463966876268387,-0.183353126049042,0.835094511508942,0.572212994098663,0.451976895332336,-0.163635745644569,0.75145822763443,0.471205621957779,0.454022198915482,-0.138510122895241,0.815204977989197,0.550982058048248,0.455925673246384,0.000581862987019122,0.999617040157318,0.49423411488533,0.450265347957611,-0.000589345581829548,0.999825179576874,0.555052816867828,0.62885719537735,-0.0380139574408531,0.973632037639618,0.48838871717453,0.629796266555786,-0.0340071469545364,0.986206889152527,0.566935658454895,0.809164524078369,0.0512717589735985,0.967930793762207,0.481817454099655,0.812795400619507,0.0714191123843193,0.986405849456787,0.559295833110809,0.844897031784058,0.051582258194685,0.889721691608429,0.488819122314453,0.844667792320252,0.0721438080072403,0.891119599342346,0.601999342441559,0.855982661247253,-0.0784077942371368,0.964142322540283,0.465087711811066,0.857498466968536,-0.0569262728095055,0.97753518819809
down,0.516926646232605,0.381247013807297,-0.137854769825935,0.999992489814758,0.522247016429901,0.366919457912445,-0.117933228611946,0.999978065490723,0.526030242443085,0.367252022027969,-0.117969758808613,0.999974071979523,0.5292809009552,0.368074655532837,-0.118082292377949,0.999976634979248,0.51124495267868,0.36706480383873,-0.116950713098049,0.999980807304382,0.507690131664276,0.367948591709137,-0.116994589567184,0.999980270862579,0.5052610039711,0.368966847658157,-0.117030531167984,0.999982178211212,0.534639239311218,0.378004312515259,-0.0348371043801308,0.999937951564789,0.50169450044632,0.380608379840851,-0.0299943313002586,0.999952733516693,0.524327456951141,0.399015247821808,-0.108867056667805,0.999989807605743,0.509928166866303,0.399785846471787,-0.107589609920979,0.999991536140442,0.572812736034393,0.492817521095276,-0.00834724958986044,0.999901235103607,0.47044375538826,0.488082200288773,-0.0105362515896559,0.999925255775452,0.588773667812347,0.626788914203644,-0.00311791361309588,0.97582733631134,0.444460064172745,0.628231644630432,-0.00591744529083371,0.932073950767517,0.59525465965271,0.769308269023895,-0.032690741121769,0.904945433139801,0.44328710436821,0.76370644569397,-0.0474500320851803,0.818051338195801,0.60369199514389,0.802175641059876,-0.0447697713971138,0.813978314399719,0.440198391675949,0.799928188323975,-0.0592335313558579,0.725477397441864,0.594675421714783,0.8011115193367,-0.062415961176157,0.828169941902161,0.450838416814804,0.799777746200562,-0.074750043451786,0.742937028408051,0.589246451854706,0.79160338640213,-0.039979737251997,0.821813881397247,0.455885529518127,0.793020367622376,-0.0536095947027206,0.736901760101318,0.547531068325043,0.682470977306366,0.0122879948467016,0.999841034412384,0.491290211677551,0.67969161272049,-0.0124505320563912,0.999913394451141,0.564839541912079,0.745837092399597,-0.171613678336144,0.919927954673767,0.483414471149445,0.638812780380249,-0.314938247203827,0.961694359779358,0.560989141464233,0.784436881542206,0.0510714687407017,0.730490386486054,0.48445338010788,0.810487389564514,-0.198312908411026,0.946738004684448,0.557534515857697,0.789196252822876,0.0711357593536377,0.707892239093781,0.484930098056793,0.833596110343933,-0.189165666699409,0.846233904361725,0.556057214736939,0.813765168190002,0.00963831972330809,0.743105590343475,0.469563275575638,0.8475661277771,-0.279902368783951,0.938958764076233
down,0.517735123634338,0.391532063484192,-0.107761450111866,0.99998950958252,0.522968649864197,0.376523435115814,-0.086623527109623,0.999971568584442,0.5266472697258,0.377307057380676,-0.0866751447319984,0.999966442584992,0.529757559299469,0.378422617912293,-0.0867956876754761,0.999971568584442,0.511579513549805,0.376171708106995,-0.0870708376169205,0.99997740983963,0.507755815982819,0.376898020505905,-0.0871179178357124,0.999976098537445,0.50535124540329,0.377899736166,-0.0871572569012642,0.999979317188263,0.534884095191956,0.388927727937698,-0.00405433913692832,0.999923944473267,0.501402735710144,0.389558166265488,-0.00571585586294532,0.99994832277298,0.524896860122681,0.410707205533981,-0.0796605125069618,0.999987781047821,0.510493040084839,0.412153959274292,-0.0801822766661644,0.999990820884705,0.573019087314606,0.504720509052277,0.0138877499848604,0.999848663806915,0.470541417598724,0.498842656612396,0.0066409045830369,0.99990725517273,0.587160885334015,0.639577925205231,0.00801426917314529,0.965874314308167,0.445625215768814,0.637690544128418,0.000342952611390501,0.907432675361633,0.59475314617157,0.788155019283295,-0.0247957892715931,0.859513401985169,0.449788987636566,0.77350777387619,-0.0393307246267796,0.728298008441925,0.604375720024109,0.818182528018951,-0.038748923689127,0.758278846740723,0.447126716375351,0.81710022687912,-0.0513126850128174,0.626965463161469,0.594454765319824,0.819578766822815,-0.0539222024381161,0.775483131408691,0.456495553255081,0.811850905418396,-0.0657608136534691,0.645417988300324,0.58884608745575,0.813260674476624,-0.0321067795157433,0.775409281253815,0.462039649486542,0.79774272441864,-0.0455138310790062,0.644122838973999,0.548279881477356,0.693039417266846,0.00752713857218623,0.999819815158844,0.490377217531204,0.689985275268555,-0.00755707733333111,0.999919891357422,0.561454236507416,0.684463977813721,-0.142289251089096,0.889064431190491,0.473439335823059,0.640812456607819,-0.290984809398651,0.949094831943512,0.552450716495514,0.788025140762329,-0.027045113965869,0.608758747577667,0.482510715723038,0.818831264972687,-0.183675453066826,0.907157957553864,0.550697207450867,0.808769166469574,-0.0117020951583982,0.6020627617836,0.483462125062943,0.841337621212006,-0.175561010837555,0.794683218002319,0.560144066810608,0.81586217880249,-0.0587550960481167,0.632638216018677,0.47122797369957,0.846837103366852,-0.2568579018116,0.898930132389069
down,0.518014073371887,0.3918876349926,-0.130973592400551,0.999983906745911,0.523296177387238,0.377673298120499,-0.109000951051712,0.999959349632263,0.527012467384338,0.37811416387558,-0.10905409604311,0.999951779842377,0.529979646205902,0.37880727648735,-0.109159268438816,0.999961733818054,0.511722028255463,0.377084940671921,-0.108752995729446,0.999967634677887,0.507878124713898,0.377303540706635,-0.108805425465107,0.999964118003845,0.505434930324554,0.378123849630356,-0.108847372233868,0.999970078468323,0.535021901130676,0.388881623744965,-0.0216756481677294,0.999883055686951,0.501459658145905,0.38936373591423,-0.020881861448288,0.999915361404419,0.525194466114044,0.411351919174194,-0.101302847266197,0.99998152256012,0.510914623737335,0.412429004907608,-0.101162396371365,0.999986052513123,0.573019623756409,0.506138563156128,-0.00176503916736692,0.999740242958069,0.471793174743652,0.495638996362686,-0.00295235216617584,0.999839186668396,0.585372030735016,0.640138447284699,-0.00558685185387731,0.953681766986847,0.4462571144104,0.630015075206757,-0.00567413400858641,0.866611659526825,0.594362139701843,0.786449909210205,-0.0403328686952591,0.822935700416565,0.449591308832169,0.778352558612824,-0.0491558201611042,0.650337636470795,0.604593932628632,0.815595984458923,-0.0541832111775875,0.7094966173172,0.44645956158638,0.811432242393494,-0.0612008981406689,0.543225824832916,0.595025181770325,0.818970859050751,-0.0709538832306862,0.730321228504181,0.456063687801361,0.805853843688965,-0.0784193649888039,0.564198791980743,0.589115917682648,0.812018215656281,-0.0479526706039906,0.736098408699036,0.461058169603348,0.798129260540009,-0.056436013430357,0.568097412586212,0.548271059989929,0.694882035255432,0.0022689460311085,0.999776840209961,0.490017026662827,0.690565884113312,-0.00226538651622832,0.99991101026535,0.559213697910309,0.674831390380859,-0.237400054931641,0.879869222640991,0.471934288740158,0.642669081687927,-0.309257537126541,0.940611839294434,0.552345335483551,0.790879964828491,-0.0564096383750439,0.560449719429016,0.478685945272446,0.818018555641174,-0.195555076003075,0.885746479034424,0.547599732875824,0.804044723510742,-0.0436360128223896,0.565945863723755,0.480352401733398,0.84064245223999,-0.18703119456768,0.766759395599365,0.559912919998169,0.820842921733856,-0.116404794156551,0.595242381095886,0.469351679086685,0.845050692558289,-0.289395898580551,0.878220975399017
down,0.518605828285217,0.386429846286774,-0.189178615808487,0.999977588653565,0.52401202917099,0.373156130313873,-0.167793169617653,0.999947369098663,0.527707517147064,0.374058991670609,-0.167828232049942,0.999937355518341,0.530597269535065,0.374866336584091,-0.167922601103783,0.999951303005219,0.512348473072052,0.3719602227211,-0.167781248688698,0.999958574771881,0.508495450019836,0.372146785259247,-0.167843997478485,0.999953031539917,0.5057333111763,0.372847318649292,-0.167859479784966,0.999960422515869,0.535678863525391,0.38543689250946,-0.0752202793955803,0.999854505062103,0.502130389213562,0.383629411458969,-0.0755824744701386,0.999886155128479,0.52579540014267,0.405578047037125,-0.156788319349289,0.999975860118866,0.512043237686157,0.406103312969208,-0.157072201371193,0.999981582164764,0.573443591594696,0.49752277135849,-0.0534703247249126,0.999714314937592,0.473358958959579,0.49316394329071,-0.0382317304611206,0.999790012836456,0.587074339389801,0.632675111293793,-0.049980990588665,0.951457619667053,0.448104053735733,0.621374011039734,-0.029540590941906,0.83632355928421,0.59504234790802,0.777397513389587,-0.0841414704918861,0.806001126766205,0.453671723604202,0.733886778354645,-0.0741400048136711,0.594509124755859,0.604675054550171,0.808141171932221,-0.09968052059412,0.687186181545258,0.44917967915535,0.771212041378021,-0.0878469869494438,0.48626247048378,0.595358788967133,0.810165941715241,-0.118520818650723,0.710131466388702,0.458064079284668,0.776680529117584,-0.102969013154507,0.50826507806778,0.589966893196106,0.803738057613373,-0.0920820385217667,0.719307541847229,0.461785674095154,0.773654460906982,-0.0806778147816658,0.514963090419769,0.550772070884705,0.691207528114319,-0.00721930153667927,0.999789714813232,0.494539767503738,0.688086092472076,0.00715142628178,0.999911606311798,0.558226406574249,0.683630168437958,-0.323482483625412,0.875563979148865,0.473367899656296,0.64486825466156,-0.280464679002762,0.920754671096802,0.553785979747772,0.797054171562195,-0.115628704428673,0.530774295330048,0.479088932275772,0.815915822982788,-0.149315804243088,0.871762156486511,0.553346693515778,0.811097502708435,-0.0954812094569206,0.552586257457733,0.481739670038223,0.842400372028351,-0.137906983494759,0.752533614635468,0.560847818851471,0.825874865055084,-0.159304484724998,0.574774205684662,0.456520229578018,0.846591293811798,-0.235407039523125,0.867076992988586
up,0.524295926094055,0.107248410582542,-0.270409792661667,0.999982953071594,0.528812527656555,0.0993584915995598,-0.249915942549706,0.999951004981995,0.531759738922119,0.100425988435745,-0.249964877963066,0.999941527843475,0.534769594669342,0.101703837513924,-0.249992236495018,0.999946653842926,0.519719243049622,0.0983714684844017,-0.253461003303528,0.999953985214233,0.516244769096375,0.098945640027523,-0.253486931324005,0.999949097633362,0.513075411319733,0.0998939499258995,-0.253502458333969,0.99995481967926,0.538206517696381,0.115752026438713,-0.131577789783478,0.999863028526306,0.506968915462494,0.113932907581329,-0.148588255047798,0.999886989593506,0.529759526252747,0.12531852722168,-0.226592406630516,0.999974370002747,0.516745328903198,0.124385751783848,-0.231626227498055,0.999977469444275,0.566864013671875,0.22436086833477,-0.0581864602863789,0.999853074550629,0.474205642938614,0.221252501010895,-0.0819392204284668,0.999886929988861,0.576595425605774,0.341043323278427,-0.0201254580169916,0.962054014205933,0.462280660867691,0.342559039592743,-0.0468313135206699,0.934666335582733,0.577428281307221,0.436014413833618,-0.122647687792778,0.877090752124786,0.461742281913757,0.442903250455856,-0.132023066282272,0.828518688678742,0.577872455120087,0.471883594989777,-0.152255788445473,0.792145192623138,0.46177214384079,0.475296288728714,-0.162892892956734,0.760473430156708,0.571433126926422,0.463610202074051,-0.184708133339882,0.805125594139099,0.467913269996643,0.470339298248291,-0.195276349782944,0.77196592092514,0.569149434566498,0.453115969896317,-0.138095051050186,0.788377940654755,0.469939768314362,0.460681766271591,-0.14660619199276,0.759649097919464,0.549443304538727,0.461607307195663,0.00505296746268868,0.999754846096039,0.493243157863617,0.460869282484055,-0.00506024342030287,0.999850928783417,0.563838005065918,0.632724702358246,-0.0272902026772499,0.963837623596191,0.480892986059189,0.642641603946686,-0.0454026237130165,0.970385611057282,0.567715287208557,0.816477119922638,0.0653157532215118,0.898841857910156,0.474969208240509,0.822999536991119,0.074037566781044,0.961752772331238,0.559600710868835,0.844698071479797,0.0664541646838188,0.848483324050903,0.479595273733139,0.84547346830368,0.0771779790520668,0.856191277503967,0.605506956577301,0.859819531440735,-0.0627987310290337,0.903118491172791,0.463048815727234,0.865006387233734,-0.0536051243543625,0.953709959983826
up,0.524192273616791,0.10685370862484,-0.251827627420425,0.999978959560394,0.528753995895386,0.099327564239502,-0.232221409678459,0.999939918518066,0.531688034534454,0.100854381918907,-0.232271924614906,0.999929964542389,0.534797132015228,0.102464601397514,-0.232322484254837,0.999935626983643,0.51956433057785,0.0978171229362488,-0.23628106713295,0.999945461750031,0.516076564788818,0.0985596999526024,-0.236304670572281,0.999939382076263,0.512879192829132,0.0996233373880386,-0.236326903104782,0.999945521354675,0.538357675075531,0.117041006684303,-0.117727279663086,0.999827146530151,0.506987452507019,0.113621063530445,-0.136262267827988,0.999877154827118,0.530041396617889,0.126043513417244,-0.209158644080162,0.999958395957947,0.516967952251434,0.124783180654049,-0.214760109782219,0.999962687492371,0.566665232181549,0.22142505645752,-0.0378518365323544,0.999824702739716,0.475767940282822,0.216668412089348,-0.0752613842487335,0.999892354011536,0.575481653213501,0.336570978164673,0.0146040925756097,0.940403401851654,0.463749021291733,0.335904359817505,-0.0428686700761318,0.941212177276611,0.575066864490509,0.430132001638413,-0.0736415162682533,0.84111624956131,0.466854631900787,0.431513160467148,-0.120454587042332,0.837232530117035,0.576182305812836,0.462411880493164,-0.0987470224499703,0.750260531902313,0.465898424386978,0.462110489606857,-0.148992165923119,0.765190899372101,0.570682346820831,0.456121623516083,-0.131276652216911,0.763834774494171,0.471380770206451,0.459604531526566,-0.178936213254929,0.775890707969666,0.56848019361496,0.446825593709946,-0.0890760719776154,0.741312503814697,0.474099934101105,0.450580924749374,-0.134069755673409,0.759423077106476,0.54868757724762,0.453383892774582,0.0105488542467356,0.999687016010284,0.493421405553818,0.450000822544098,-0.0105519481003284,0.999813914299011,0.560892283916473,0.632262289524078,-0.00565713550895453,0.965371072292328,0.485573261976242,0.641533553600311,-0.0281900130212307,0.973585724830627,0.568890869617462,0.816184043884277,0.0922121331095696,0.919163227081299,0.476063400506973,0.820387005805969,0.0902019664645195,0.966808021068573,0.561261475086212,0.84571248292923,0.0938999652862549,0.848882973194122,0.47986975312233,0.843332767486572,0.0934349820017815,0.831250369548798,0.605510473251343,0.858714580535889,-0.0369382053613663,0.91927307844162,0.470788270235062,0.862735986709595,-0.0424903966486454,0.956723809242249
up,0.524769186973572,0.113644398748875,-0.240956142544746,0.999978065490723,0.529101192951202,0.105809740722179,-0.221695885062218,0.999938189983368,0.531958103179932,0.107044257223606,-0.221738398075104,0.999928414821625,0.535003900527954,0.108520902693272,-0.221783593297005,0.999934613704681,0.520111680030823,0.104814819991589,-0.224163040518761,0.999945104122162,0.516805112361908,0.105431504547596,-0.224186182022095,0.999938189983368,0.513871312141419,0.106316082179546,-0.224195078015327,0.999944746494293,0.539009094238281,0.122320272028446,-0.111021995544434,0.999830782413483,0.509006142616272,0.119618348777294,-0.12238360196352,0.999880611896515,0.530978441238403,0.131722301244736,-0.199935168027878,0.99995493888855,0.518242597579956,0.131154909729958,-0.203398242592812,0.999958217144013,0.567994952201843,0.226198107004166,-0.0412048324942589,0.999838173389435,0.477652043104172,0.222533151507378,-0.059413954615593,0.999903202056885,0.578301191329956,0.336530447006226,0.0012662549270317,0.940166831016541,0.464379012584686,0.33512407541275,-0.0255115069448948,0.946029424667358,0.574946522712708,0.427095711231232,-0.0923193693161011,0.843458235263825,0.46738263964653,0.429091811180115,-0.108709029853344,0.845237374305725,0.575390458106995,0.459850370883942,-0.120073698461056,0.753540456295013,0.466385066509247,0.462272375822067,-0.138602703809738,0.770424962043762,0.569353461265564,0.453034907579422,-0.151700392365456,0.766148746013641,0.472359180450439,0.458158016204834,-0.168036073446274,0.780480623245239,0.567191481590271,0.443610072135925,-0.107028253376484,0.736769497394562,0.47500815987587,0.448696315288544,-0.122378900647163,0.759828150272369,0.548708558082581,0.451636880636215,0.00824020430445671,0.999644696712494,0.493708878755569,0.449786901473999,-0.0082353362813592,0.999789357185364,0.556357324123383,0.634329676628113,-0.026990519836545,0.969609081745148,0.487550765275955,0.640052378177643,-0.0332605913281441,0.977928757667542,0.567599892616272,0.816118657588959,0.0632468685507774,0.940049290657044,0.479828357696533,0.817325532436371,0.0724767744541168,0.973163902759552,0.560826003551483,0.848630964756012,0.0653868094086647,0.848978757858276,0.484380036592484,0.84363979101181,0.0748352259397507,0.823474645614624,0.597465217113495,0.858241558074951,-0.0652052983641625,0.936367571353912,0.469889223575592,0.857255041599274,-0.0549153238534927,0.961919248104096
up,0.525585949420929,0.111664511263371,-0.252472579479218,0.99997752904892,0.529546976089478,0.104562014341354,-0.233590289950371,0.999935269355774,0.532286703586578,0.105858631432056,-0.233624905347824,0.999926447868347,0.535279393196106,0.107349246740341,-0.233664482831955,0.999932110309601,0.520661950111389,0.103382669389248,-0.235992476344109,0.99994295835495,0.517362833023071,0.103956021368504,-0.236015930771828,0.999935984611511,0.514401793479919,0.104949057102203,-0.236026659607887,0.999942302703857,0.539294481277466,0.12142937630415,-0.12343342602253,0.999835968017578,0.509283840656281,0.118684276938438,-0.133776754140854,0.999878942966461,0.531848728656769,0.130201622843742,-0.211382672190666,0.999954521656036,0.51915717124939,0.129388600587845,-0.21453107893467,0.999956250190735,0.569059610366821,0.227937564253807,-0.0515328831970692,0.999852001667023,0.478585600852966,0.219581335783005,-0.0622889138758183,0.999908924102783,0.579556584358215,0.338457465171814,-0.00558333704248071,0.943491458892822,0.464779764413834,0.333803653717041,-0.0215532258152962,0.947175800800324,0.575470864772797,0.429875552654266,-0.0956216603517532,0.849559307098389,0.466769695281982,0.426326215267181,-0.105380862951279,0.848661482334137,0.575839757919312,0.464209020137787,-0.12242379784584,0.761077642440796,0.465878456830978,0.461391627788544,-0.13563047349453,0.771933555603027,0.569673717021942,0.457391679286957,-0.154448345303535,0.773361921310425,0.471969783306122,0.457250446081162,-0.168030932545662,0.782221436500549,0.567515790462494,0.447183668613434,-0.110323116183281,0.741250216960907,0.474679201841354,0.44682651758194,-0.120860144495964,0.760494589805603,0.549418449401856,0.451701402664185,0.00284209987148643,0.999607861042023,0.495089173316956,0.450084030628204,-0.00280466908589005,0.999765753746033,0.555963456630707,0.634597063064575,-0.0234530027955771,0.972743034362793,0.489655524492264,0.640130043029785,-0.0266549196094275,0.980036020278931,0.567170381546021,0.815199315547943,0.0760233402252197,0.951437592506409,0.482993096113205,0.817812621593475,0.0898963287472725,0.976505517959595,0.560727000236511,0.848116219043732,0.0772379115223885,0.841335833072662,0.489427745342255,0.845281958580017,0.0924098268151283,0.824780523777008,0.588990092277527,0.856921434402466,-0.0576288178563118,0.945924520492554,0.468749463558197,0.859267711639404,-0.0395575165748596,0.964935898780823
up,0.524736225605011,0.110148765146732,-0.263698041439056,0.999977648258209,0.529438376426697,0.102650977671146,-0.2448690533638,0.999934017658234,0.532309710979462,0.104178749024868,-0.244907572865486,0.999926567077637,0.53535521030426,0.105634115636349,-0.244940936565399,0.999931156635284,0.519919395446777,0.101650081574917,-0.246250614523888,0.999940931797028,0.516779005527496,0.102481484413147,-0.246277332305908,0.999934196472168,0.513695240020752,0.103666640818119,-0.246292009949684,0.999939680099487,0.540095388889313,0.120231658220291,-0.135131165385246,0.999838948249817,0.50920557975769,0.118145160377026,-0.140358164906502,0.999874830245972,0.531731963157654,0.129210963845253,-0.222975894808769,0.999955713748932,0.518194735050201,0.128686651587486,-0.224747583270073,0.999956011772156,0.57025146484375,0.229445725679398,-0.0656871795654297,0.999860405921936,0.479056239128113,0.221758514642715,-0.0680615901947022,0.999913275241852,0.579676628112793,0.340778112411499,-0.0363403037190437,0.946440637111664,0.46555107831955,0.337229907512665,-0.0249149166047573,0.947790265083313,0.576241195201874,0.432337820529938,-0.15578618645668,0.855159342288971,0.466154277324677,0.428483784198761,-0.118617177009583,0.854424178600311,0.576166391372681,0.466947555541992,-0.18881294131279,0.768521070480347,0.465260863304138,0.464129388332367,-0.151091411709785,0.778201222419739,0.56983745098114,0.460096389055252,-0.221081033349037,0.780519604682922,0.471547901630402,0.459232598543167,-0.182595506310463,0.788729667663574,0.567625224590302,0.449659943580627,-0.171510010957718,0.746550917625427,0.474246978759766,0.448349744081497,-0.133812472224236,0.766062080860138,0.549671411514282,0.453025162220001,0.00122812786139548,0.999575614929199,0.495441526174545,0.45131254196167,-0.00121184741146863,0.999743938446045,0.555218994617462,0.635831892490387,-0.0227548368275166,0.974903285503388,0.490787923336029,0.640793442726135,-0.0259693879634142,0.98204493522644,0.566223800182343,0.814581096172333,0.079324297606945,0.960020184516907,0.483630180358887,0.816708922386169,0.0933417603373528,0.97870945930481,0.560538947582245,0.846737742424011,0.0809537917375565,0.836887657642365,0.489637583494186,0.844309389591217,0.0961231291294098,0.822092354297638,0.587121307849884,0.857408344745636,-0.0552386716008186,0.953461110591888,0.470345884561539,0.859344840049744,-0.0370230451226234,0.966864287853241
